subject	total	semester
01.515	163	20111
01.515	283	20122
01.515	300	20131
01.516	89	20101
01.516	207	20112
01.516	274	20121
01.516	266	20132
01.516	280	20141
01.517	48	20092
01.517	102	20102
01.517	167	20111
01.517	262	20122
01.517	279	20131
01.518	46	20101
01.518	284	20112
01.518	310	20121
01.518	261	20132
01.518	305	20141
01.519	46	20092
01.519	210	20102
01.519	298	20111
01.519	321	20122
01.519	344	20131
01.520	77	20092
01.520	147	20102
01.520	230	20111
01.520	185	20122
01.520	215	20131
01.521	34	20091
01.521	115	20101
01.521	282	20112
01.521	389	20121
01.521	349	20132
01.521	318	20141
01.522	20	20092
01.522	56	20102
01.522	88	20111
01.522	184	20122
01.522	200	20131
01.523	22	20101
01.523	189	20112
01.523	235	20121
01.523	278	20132
01.523	243	20141
01.524	10	20092
01.524	48	20102
01.524	67	20111
01.524	185	20122
01.524	214	20131
01.525	16	20101
01.525	57	20112
01.525	107	20121
01.525	181	20132
01.525	176	20141
01.526	17	20092
01.526	106	20102
01.526	137	20111
01.526	306	20122
01.526	330	20131
01.527	22	20101
01.527	117	20112
01.527	167	20121
01.527	203	20132
01.527	265	20141
01.528	68	20102
01.528	94	20111
01.528	220	20122
01.528	257	20131
01.529	48	20101
01.529	291	20112
01.529	284	20121
01.529	269	20132
01.529	285	20141
01.530	36	20101
01.530	135	20112
01.530	163	20121
01.530	192	20132
01.530	193	20141
01.531	13	20102
01.531	78	20122
01.532	25	20112
01.532	119	20132
01.533	8	20102
01.533	49	20122
01.534	18	20101
01.534	83	20121
01.534	151	20141
01.535	10	20092
01.535	64	20111
01.535	124	20131
01.536	79	20121
01.536	161	20141
01.537	9	20092
01.537	14	20102
01.537	20	20111
01.537	28	20122
01.537	36	20131
01.538	187	20141
01.539	43	20131
01.540	24	20111
01.540	40	20122
01.541	22	20121
01.541	52	20132
01.542	120	20131
01.543	31	20121
01.543	57	20141
01.544	33	20102
01.544	33	20111
01.544	90	20131
01.545	31	20121
01.545	36	20141
01.546	128	20122
01.547	37	20112
01.547	52	20132
01.548	59	20122
01.549	51	20121
01.549	55	20141
01.550	4	20101
01.550	60	20112
01.550	157	20132
01.550	74	20141
01.551	10	20122
01.552	20	20101
01.552	73	20121
01.552	127	20141
01.553	13	20122
01.554	2	20091
01.554	27	20101
01.554	57	20121
01.554	60	20141
01.555	15	20122
01.556	116	20132
01.557	45	20122
01.558	7	20132
01.558	5	20141
01.559	13	20092
01.559	60	20131
01.560	1	20122
01.561	36	20112
01.561	35	20121
01.561	75	20141
01.562	1	20092
01.570	35	20112
01.570	65	20121
01.570	139	20132
01.570	152	20141
02.500	192	20091
02.500	338	20101
02.500	228	20112
02.500	236	20121
02.500	161	20132
02.500	224	20141
02.501	219	20092
02.501	302	20102
02.501	381	20111
02.501	151	20122
02.501	220	20131
02.502	97	20101
02.502	242	20112
02.502	202	20121
02.502	218	20132
02.502	248	20141
02.503	186	20102
02.503	218	20111
02.503	160	20122
02.503	143	20131
02.504	77	20101
02.504	123	20112
02.504	115	20121
02.504	78	20132
02.504	91	20141
02.505	236	20092
02.505	281	20102
02.505	375	20111
02.505	209	20122
02.505	209	20131
02.506	231	20091
02.506	340	20101
02.506	275	20112
02.506	262	20121
02.506	195	20132
02.506	229	20141
02.507	55	20102
02.507	65	20111
02.507	79	20122
02.507	110	20131
02.508	36	20112
02.508	38	20121
02.508	90	20132
02.508	71	20141
02.509	260	20092
02.509	259	20102
02.509	508	20111
02.509	127	20122
02.509	282	20131
02.510	57	20102
02.510	101	20111
02.510	167	20131
02.511	86	20112
02.511	144	20121
02.511	203	20141
02.512	69	20122
02.512	73	20131
02.513	130	20101
02.513	214	20112
02.513	168	20121
02.513	131	20132
02.513	128	20141
02.514	52	20102
02.514	52	20111
02.514	217	20122
02.515	160	20112
02.515	224	20132
02.516	77	20102
02.516	119	20111
02.516	302	20122
02.517	238	20132
02.517	184	20141
02.518	78	20102
02.518	108	20111
02.518	195	20122
02.519	87	20101
02.519	140	20112
02.519	217	20121
02.519	282	20141
02.520	174	20101
02.520	247	20112
02.520	221	20121
02.520	178	20132
02.520	168	20141
02.521	60	20111
02.521	154	20131
02.522	102	20112
02.522	146	20121
02.522	180	20132
02.523	126	20122
02.523	182	20131
02.524	80	20121
02.524	167	20132
02.525	89	20111
02.525	108	20131
02.526	97	20101
02.526	180	20112
02.526	194	20121
02.526	253	20141
02.527	66	20102
02.527	66	20111
02.527	179	20122
02.528	61	20112
02.528	158	20121
02.528	187	20141
02.529	139	20122
02.529	86	20131
02.530	53	20111
02.530	162	20131
02.531	23	20132
02.532	16	20122
02.533	22	20112
02.533	20	20121
02.533	31	20141
02.534	42	20131
02.535	15	20112
02.535	50	20132
02.536	6	20122
02.536	28	20131
02.537	30	20121
02.537	44	20132
02.538	14	20122
02.539	10	20121
02.539	19	20141
02.540	10	20121
02.540	45	20141
02.541	89	20131
02.542	56	20112
02.542	148	20132
02.543	36	20122
02.544	76	20121
02.544	128	20141
02.545	77	20122
02.545	87	20131
02.546	17	20121
02.546	39	20132
02.546	47	20141
02.547	25	20122
02.547	27	20131
02.548	46	20132
02.548	71	20141
02.549	12	20102
02.549	11	20111
02.549	8	20122
02.549	18	20131
02.550	4	20102
02.550	6	20111
02.550	7	20122
02.550	4	20131
03.500	78	20092
03.500	117	20102
03.500	98	20111
03.500	147	20122
03.500	125	20131
03.501	29	20091
03.501	36	20101
03.501	72	20112
03.501	83	20121
03.501	95	20132
03.501	117	20141
03.502	23	20092
03.502	15	20102
03.502	13	20111
03.502	15	20122
03.502	21	20131
03.503	8	20101
03.503	11	20112
03.503	1	20121
03.503	13	20132
03.503	7	20141
03.504	277	20081
03.504	207	20092
03.504	235	20102
03.504	413	20111
03.504	173	20122
03.504	392	20131
03.505	140	20082
03.505	167	20091
03.505	225	20101
03.505	347	20112
03.505	217	20121
03.505	245	20132
03.505	172	20141
03.506	128	20092
03.506	155	20102
03.506	162	20111
03.506	153	20122
03.506	135	20131
03.507	239	20082
03.507	268	20091
03.507	320	20101
03.507	263	20112
03.507	334	20121
03.507	170	20132
03.507	257	20141
03.508	279	20081
03.508	284	20092
03.508	304	20102
03.508	484	20111
03.508	196	20122
03.508	329	20131
03.509	214	20082
03.509	288	20091
03.509	338	20101
03.509	253	20112
03.509	329	20121
03.509	226	20132
03.509	277	20141
03.510	226	20082
03.510	317	20091
03.510	329	20101
03.510	280	20112
03.510	301	20121
03.510	172	20132
03.510	220	20141
03.511	256	20092
03.511	322	20102
03.511	316	20111
03.511	320	20122
03.511	353	20131
03.512	86	20091
03.512	229	20101
03.512	231	20112
03.512	302	20121
03.512	297	20132
03.512	304	20141
03.513	69	20092
03.513	155	20102
03.513	161	20111
03.513	187	20122
03.513	195	20131
03.514	77	20101
03.514	127	20112
03.514	186	20121
03.514	168	20132
03.514	170	20141
03.515	27	20092
03.515	77	20102
03.515	120	20111
03.515	139	20122
03.515	205	20131
03.516	20	20101
03.516	103	20112
03.516	98	20121
03.516	177	20132
03.516	130	20141
03.517	40	20092
03.517	92	20102
03.517	163	20111
03.517	146	20122
03.517	212	20131
03.518	27	20101
03.518	121	20112
03.518	103	20121
03.518	147	20132
03.518	132	20141
03.519	43	20092
03.519	40	20102
03.519	86	20111
03.519	106	20122
03.519	125	20131
03.520	48	20102
03.520	76	20111
03.520	80	20122
03.520	99	20131
03.521	39	20091
03.521	61	20101
03.521	66	20112
03.521	121	20121
03.521	120	20132
03.521	185	20141
03.522	132	20092
03.522	234	20102
03.522	323	20111
03.522	292	20122
03.522	350	20131
03.523	94	20101
03.523	183	20112
03.523	174	20121
03.523	207	20132
03.523	189	20141
03.524	193	20092
03.524	286	20102
03.524	286	20111
03.524	287	20122
03.524	292	20131
03.525	86	20091
03.525	165	20101
03.525	222	20112
03.525	227	20121
03.525	244	20132
03.525	244	20141
03.526	43	20092
03.526	110	20102
03.526	131	20111
03.526	157	20122
03.526	215	20131
03.527	35	20091
03.527	58	20101
03.527	111	20112
03.527	125	20121
03.527	161	20132
03.527	170	20141
03.528	24	20092
03.528	36	20102
03.528	87	20111
03.528	101	20122
03.528	112	20131
03.529	30	20101
03.529	93	20112
03.529	99	20121
03.529	170	20132
03.529	170	20141
03.530	61	20101
03.530	58	20112
03.530	82	20121
03.530	121	20132
03.530	160	20141
03.531	71	20092
03.531	121	20102
03.531	174	20111
03.531	199	20122
03.531	234	20131
03.532	48	20082
03.532	44	20091
03.532	71	20101
03.532	163	20112
03.532	202	20121
03.532	218	20132
03.532	223	20141
03.533	27	20102
03.533	50	20111
03.533	136	20131
03.534	35	20101
03.534	59	20112
03.534	73	20121
03.534	105	20132
03.534	103	20141
03.535	44	20092
03.535	58	20102
03.535	97	20111
03.535	86	20122
03.535	161	20131
03.536	1	20101
03.536	36	20112
03.536	52	20121
03.536	56	20132
03.536	75	20141
03.537	4	20102
03.537	4	20111
03.537	39	20122
03.537	37	20131
03.538	7	20091
03.538	16	20101
03.538	32	20112
03.538	61	20121
03.538	73	20141
03.539	16	20092
03.539	22	20102
03.539	44	20122
03.539	60	20131
03.540	21	20102
03.540	38	20122
03.541	66	20112
03.541	89	20132
03.543	44	20132
03.543	71	20141
03.547	45	20112
03.547	40	20132
03.548	22	20092
03.548	18	20102
03.548	44	20111
03.548	73	20131
03.549	28	20091
03.549	22	20101
03.549	115	20121
03.549	149	20141
03.550	17	20091
03.550	34	20101
03.550	95	20121
03.550	118	20141
03.551	40	20131
03.552	29	20101
03.552	58	20112
03.552	63	20132
03.554	46	20132
03.555	106	20111
03.555	227	20131
03.556	27	20091
03.556	66	20121
03.556	83	20141
03.557	14	20092
03.557	40	20102
03.557	43	20122
03.558	18	20082
03.558	60	20112
03.558	70	20132
03.560	309	20122
03.562	42	20111
03.562	97	20131
03.563	16	20082
03.563	61	20112
03.563	64	20132
03.564	25	20102
03.564	39	20111
03.564	62	20131
03.565	15	20091
03.565	15	20101
03.565	31	20112
03.565	45	20132
03.566	95	20122
04.500	19	20101
04.500	26	20121
04.500	46	20141
04.501	64	20092
04.501	101	20102
04.501	107	20111
04.501	76	20122
04.501	71	20131
04.502	9	20101
04.502	31	20121
04.502	49	20141
04.503	10	20122
04.505	8	20102
04.505	17	20122
04.506	133	20082
04.506	238	20091
04.506	206	20101
04.506	98	20112
04.506	132	20121
04.506	43	20132
04.506	108	20141
04.507	5	20102
04.507	16	20111
04.507	36	20131
04.508	39	20082
04.508	71	20091
04.508	80	20101
04.508	108	20112
04.508	80	20121
04.508	84	20132
04.508	74	20141
04.509	10	20122
04.511	41	20082
04.511	56	20091
04.511	100	20101
04.511	104	20112
04.511	89	20121
04.511	63	20132
04.511	62	20141
04.512	25	20122
04.513	21	20112
04.513	36	20132
04.514	25	20092
04.514	33	20102
04.514	27	20111
04.514	42	20122
04.514	69	20131
04.515	13	20091
04.515	58	20101
04.515	45	20112
04.515	63	20121
04.515	44	20132
04.515	53	20141
04.516	69	20092
04.516	115	20102
04.516	83	20111
04.516	82	20122
04.516	56	20131
04.517	8	20121
04.518	8	20111
04.520	32	20121
04.521	4	20102
04.521	39	20122
04.521	21	20131
04.523	121	20081
04.523	176	20092
04.523	125	20102
04.523	206	20111
04.523	87	20122
04.523	130	20131
04.524	11	20082
04.524	25	20091
04.524	59	20101
04.524	63	20112
04.524	79	20121
04.524	55	20132
04.524	51	20141
04.525	19	20092
04.525	14	20102
04.525	12	20111
04.525	39	20131
04.526	147	20082
04.526	263	20091
04.526	184	20101
04.526	99	20112
04.526	163	20121
04.526	68	20132
04.526	116	20141
04.527	68	20092
04.527	103	20102
04.527	104	20111
04.527	81	20122
04.527	91	20131
04.528	14	20091
04.528	29	20101
04.528	50	20112
04.528	75	20121
04.528	44	20132
04.528	65	20141
04.529	13	20092
04.529	23	20102
04.529	42	20111
04.529	56	20122
04.529	47	20131
04.530	25	20081
04.530	19	20092
04.530	19	20102
04.530	17	20111
04.530	9	20122
04.530	18	20131
04.531	20	20082
04.531	74	20091
04.531	49	20101
04.531	49	20112
04.531	48	20121
04.531	40	20132
04.531	54	20141
04.532	8	20092
04.532	11	20102
04.532	6	20111
04.532	8	20122
04.532	2	20131
04.533	13	20082
04.533	8	20091
04.533	28	20101
04.533	32	20112
04.533	27	20121
04.533	28	20132
04.533	19	20141
04.534	15	20111
04.534	32	20131
04.536	20	20122
04.538	53	20081
04.538	48	20092
04.538	105	20102
04.538	115	20111
04.538	87	20122
04.538	80	20131
04.539	5	20091
04.539	10	20112
04.539	26	20132
04.540	4	20082
04.540	7	20091
04.540	11	20101
04.540	25	20112
04.540	12	20121
04.540	56	20132
04.542	31	20091
04.542	57	20101
04.542	59	20112
04.542	85	20121
04.542	47	20132
04.542	65	20141
04.543	86	20081
04.543	156	20092
04.543	168	20102
04.543	156	20111
04.543	98	20122
04.543	113	20131
04.544	21	20112
04.544	42	20132
04.546	19	20121
04.546	29	20141
04.548	24	20121
04.548	49	20141
04.549	4	20102
04.549	8	20111
04.549	13	20122
04.550	44	20081
04.550	84	20092
04.550	114	20102
04.550	107	20111
04.550	79	20122
04.550	84	20131
04.551	17	20101
04.551	11	20112
04.551	44	20132
04.552	15	20092
04.552	39	20102
04.552	69	20111
04.552	73	20122
04.552	56	20131
04.553	18	20112
04.553	28	20132
04.555	25	20082
04.555	24	20091
04.555	46	20101
04.555	64	20112
04.555	77	20121
04.555	57	20132
04.555	57	20141
04.556	45	20092
04.556	66	20102
04.556	65	20111
04.556	39	20122
04.556	48	20131
04.557	11	20091
04.557	32	20101
04.557	77	20112
04.557	73	20121
04.557	50	20132
04.557	58	20141
04.558	7	20102
04.558	9	20111
04.558	32	20131
04.559	12	20091
04.559	28	20101
04.559	44	20112
04.559	43	20121
04.559	52	20132
04.559	40	20141
04.560	2	20101
04.561	9	20092
04.561	29	20102
04.561	26	20111
04.561	42	20122
04.561	57	20131
04.562	8	20101
04.562	14	20112
04.562	33	20132
04.563	7	20102
04.563	11	20111
04.563	36	20122
04.563	25	20131
04.565	10	20111
04.565	9	20122
04.565	11	20131
04.566	13	20112
04.566	13	20121
04.566	27	20132
04.566	29	20141
04.579	7	20112
04.579	8	20121
04.579	19	20132
04.579	19	20141
05.554	125	20101
05.554	117	20112
05.554	157	20121
05.554	134	20132
05.554	158	20141
05.555	41	20102
05.555	63	20111
05.555	70	20122
05.555	101	20131
05.556	58	20101
05.556	119	20112
05.556	130	20121
05.556	137	20132
05.556	159	20141
05.557	30	20092
05.557	138	20102
05.557	202	20111
05.557	168	20122
05.557	229	20131
05.558	22	20101
05.558	99	20112
05.558	136	20121
05.558	131	20132
05.558	155	20141
05.559	36	20092
05.559	127	20102
05.559	202	20111
05.559	106	20122
05.559	203	20131
05.560	29	20102
05.560	59	20111
05.560	90	20122
05.560	76	20131
05.561	114	20101
05.561	63	20112
05.561	147	20121
05.561	62	20132
05.561	113	20141
05.562	41	20092
05.562	186	20102
05.562	281	20111
05.562	197	20122
05.562	269	20131
05.563	83	20101
05.563	180	20112
05.563	165	20121
05.563	158	20132
05.563	169	20141
05.564	27	20102
05.564	44	20111
05.564	61	20122
05.564	67	20131
05.565	140	20112
05.565	125	20121
05.565	149	20132
05.565	140	20141
05.566	18	20102
05.566	34	20111
05.566	72	20122
05.566	71	20131
05.567	67	20112
05.567	82	20121
05.567	77	20132
05.567	68	20141
05.568	32	20102
05.568	50	20111
05.568	90	20122
05.568	116	20131
05.569	27	20112
05.569	47	20121
05.569	90	20132
05.569	91	20141
05.570	45	20101
05.570	152	20112
05.570	177	20121
05.570	165	20132
05.570	198	20141
05.571	38	20102
05.571	49	20111
05.571	73	20122
05.571	83	20131
05.572	59	20112
05.572	73	20121
05.572	88	20132
05.572	74	20141
05.573	1	20102
05.573	143	20111
05.573	133	20122
05.573	151	20131
05.574	8	20112
05.574	47	20132
05.575	79	20122
05.575	74	20131
05.576	21	20112
05.576	40	20132
05.577	1	20102
05.577	13	20111
05.577	12	20131
05.578	12	20121
05.578	18	20141
05.579	4	20122
05.580	3	20102
05.580	8	20111
05.580	6	20131
05.581	23	20132
05.582	41	20102
05.582	40	20111
05.582	62	20122
05.582	87	20131
05.583	23	20132
05.584	17	20111
05.584	28	20131
05.585	72	20121
05.585	92	20132
05.585	114	20141
05.586	30	20111
05.586	58	20131
05.587	21	20112
05.587	41	20132
05.588	1	20111
05.588	11	20131
05.589	4	20112
05.589	62	20121
05.589	78	20132
05.589	103	20141
05.590	15	20101
05.590	70	20112
05.590	72	20121
05.590	123	20132
05.590	106	20141
05.591	15	20102
05.591	8	20122
05.592	13	20112
05.592	17	20132
05.593	34	20122
05.594	12	20121
05.594	37	20141
05.595	20	20111
05.595	42	20131
05.596	28	20121
05.596	74	20141
05.597	43	20122
05.598	15	20132
05.599	1	20131
05.600	1	20112
05.600	36	20141
05.601	16	20122
05.604	13	20101
05.604	24	20121
05.604	61	20141
05.607	29	20131
05.610	1	20102
05.611	23	20101
05.611	36	20112
05.611	52	20121
05.611	95	20132
05.611	100	20141
05.613	16	20121
05.613	49	20141
05.614	26	20092
05.614	97	20102
05.614	161	20111
05.614	94	20122
05.614	139	20131
05.615	1	20132
05.615	2	20141
05.616	4	20102
05.616	3	20111
05.616	21	20122
05.616	16	20131
06.500	131	20101
06.500	114	20112
06.500	134	20121
06.500	64	20132
06.500	99	20141
06.501	42	20092
06.501	112	20102
06.501	103	20111
06.501	115	20122
06.501	87	20131
06.502	17	20101
06.502	62	20112
06.502	70	20121
06.502	50	20132
06.502	51	20141
06.503	13	20092
06.503	35	20102
06.503	56	20111
06.503	89	20122
06.503	82	20131
06.504	25	20101
06.504	65	20112
06.504	81	20121
06.504	105	20132
06.504	84	20141
06.505	111	20102
06.505	151	20111
06.505	132	20122
06.505	133	20131
06.506	327	20101
06.506	196	20112
06.506	274	20121
06.506	135	20132
06.506	169	20141
06.507	31	20092
06.507	130	20102
06.507	157	20111
06.507	174	20122
06.507	135	20131
06.508	13	20101
06.508	80	20112
06.508	81	20121
06.508	80	20132
06.508	63	20141
06.509	39	20111
06.509	144	20131
06.510	313	20092
06.510	323	20102
06.510	382	20111
06.510	183	20122
06.510	248	20131
06.511	288	20101
06.511	190	20112
06.511	225	20121
06.511	126	20132
06.511	200	20141
06.512	102	20092
06.512	223	20102
06.512	301	20111
06.512	136	20122
06.512	161	20131
06.513	18	20101
06.513	69	20112
06.513	99	20121
06.513	88	20132
06.513	86	20141
06.514	38	20092
06.514	158	20102
06.514	165	20111
06.514	168	20122
06.514	140	20131
06.515	54	20101
06.515	188	20112
06.515	129	20121
06.515	102	20132
06.515	101	20141
06.516	48	20102
06.516	91	20111
06.516	101	20122
06.516	131	20131
06.517	56	20101
06.517	121	20112
06.517	129	20121
06.517	129	20132
06.517	84	20141
06.518	27	20102
06.518	41	20111
06.518	146	20131
06.519	60	20112
06.519	78	20121
06.519	110	20132
06.519	94	20141
06.520	7	20101
06.520	30	20112
06.520	29	20121
06.520	87	20141
06.521	14	20102
06.521	11	20111
06.521	99	20122
06.522	15	20101
06.522	44	20112
06.522	45	20121
06.522	80	20132
06.522	57	20141
06.523	95	20122
06.524	43	20121
06.524	94	20141
06.525	11	20111
06.525	50	20122
06.526	37	20101
06.526	29	20112
06.526	39	20121
06.526	117	20141
06.527	7	20102
06.527	13	20111
06.527	74	20122
06.527	55	20131
06.528	49	20121
06.528	123	20141
06.529	9	20102
06.529	10	20111
06.529	60	20122
06.530	28	20102
06.530	13	20111
06.530	43	20122
06.531	14	20101
06.531	23	20112
06.531	68	20132
06.532	38	20092
06.532	50	20102
06.532	52	20111
06.532	108	20131
06.533	34	20121
06.533	40	20141
06.535	22	20121
06.535	26	20141
06.536	15	20102
06.536	18	20122
06.537	21	20112
06.537	18	20132
06.538	31	20122
06.539	24	20121
06.539	32	20141
06.540	12	20121
06.540	21	20141
06.541	23	20122
06.542	31	20121
06.542	56	20141
06.543	13	20122
06.544	37	20141
06.545	3	20102
06.545	7	20111
06.545	14	20131
06.546	26	20101
06.546	15	20112
06.546	6	20121
06.546	29	20141
06.547	3	20111
06.547	8	20131
06.551	3	20101
06.551	15	20112
06.551	5	20121
06.551	16	20132
06.551	13	20141
06.552	5	20102
06.552	7	20111
06.552	21	20122
06.552	14	20131
06.554	35	20102
06.554	13	20111
06.554	41	20122
06.573	3	20121
06.573	4	20132
06.573	8	20141
07.501	27	20101
07.501	45	20112
07.501	47	20121
07.501	27	20132
07.501	25	20141
07.502	14	20102
07.502	22	20111
07.502	20	20122
07.502	29	20131
07.503	30	20101
07.503	40	20112
07.503	31	20121
07.503	38	20132
07.503	29	20141
07.504	4	20092
07.504	14	20102
07.504	32	20111
07.504	38	20122
07.504	30	20131
07.505	18	20101
07.505	23	20112
07.505	17	20121
07.505	27	20132
07.505	22	20141
07.506	9	20092
07.506	20	20102
07.506	20	20111
07.506	16	20122
07.506	17	20131
07.507	11	20112
07.507	16	20121
07.507	18	20132
07.507	18	20141
07.508	27	20102
07.508	28	20111
07.508	36	20122
07.508	40	20131
07.509	30	20112
07.509	13	20121
07.509	25	20132
07.509	14	20141
07.510	14	20101
07.510	29	20112
07.510	35	20121
07.510	16	20132
07.510	22	20141
07.511	5	20102
07.511	5	20111
07.511	13	20122
07.511	17	20131
07.512	6	20101
07.512	14	20112
07.512	18	20121
07.512	26	20132
07.512	22	20141
07.513	9	20102
07.513	13	20111
07.513	16	20122
07.513	12	20131
07.514	12	20112
07.514	14	20121
07.514	20	20132
07.514	10	20141
07.515	7	20122
07.515	12	20131
07.516	4	20121
07.516	11	20132
07.516	7	20141
07.517	23	20122
07.517	26	20131
07.518	4	20121
07.518	15	20141
07.519	16	20122
07.520	8	20122
07.521	12	20121
07.521	6	20141
07.523	5	20112
07.524	6	20122
07.530	11	20132
07.531	6	20102
07.531	6	20122
07.534	8	20132
07.535	14	20131
07.536	5	20121
07.536	12	20141
07.537	11	20122
07.537	9	20131
07.538	3	20121
07.538	6	20141
07.539	16	20122
07.541	14	20141
07.542	9	20102
07.542	9	20111
07.542	17	20131
07.543	12	20121
07.543	4	20141
07.544	8	20131
07.546	5	20111
07.547	3	20091
07.547	4	20101
07.547	9	20121
07.547	11	20141
07.548	4	20122
07.549	8	20112
07.549	4	20132
07.550	7	20112
07.550	14	20121
07.550	9	20141
07.551	10	20131
07.552	5	20121
07.552	13	20132
07.553	5	20102
07.553	5	20111
07.553	12	20131
07.554	6	20132
07.555	11	20122
07.556	11	20112
07.556	8	20132
07.558	6	20121
07.559	45	20092
07.559	58	20102
07.559	47	20111
07.559	28	20122
07.559	27	20131
07.560	43	20092
07.560	54	20102
07.560	39	20111
07.560	22	20122
07.560	28	20131
07.561	18	20101
07.561	35	20112
07.561	20	20121
07.561	26	20132
07.561	15	20141
07.562	47	20092
07.562	49	20102
07.562	86	20111
07.562	16	20122
07.562	28	20131
07.563	12	20091
07.563	18	20101
07.563	9	20112
07.563	7	20121
07.563	7	20132
07.563	15	20141
07.564	5	20092
07.564	9	20102
07.564	9	20111
07.564	5	20122
07.564	3	20131
07.565	8	20091
07.565	11	20101
07.565	3	20112
07.565	4	20121
07.565	5	20132
07.565	3	20141
07.566	2	20092
07.566	6	20102
07.566	2	20111
07.566	3	20122
07.566	4	20131
07.567	4	20091
07.567	20	20101
07.567	28	20112
07.567	40	20121
07.567	23	20132
07.567	25	20141
07.568	46	20092
07.568	50	20102
07.568	59	20111
07.568	30	20122
07.568	32	20131
07.569	11	20091
07.569	27	20101
07.569	16	20112
07.569	12	20121
07.569	9	20132
07.569	23	20141
07.570	2	20101
07.570	2	20112
07.571	3	20111
07.571	3	20122
07.572	8	20091
07.572	36	20101
07.572	43	20112
07.572	46	20121
07.572	33	20132
07.572	26	20141
08.563	49	20092
08.563	94	20102
08.563	140	20111
08.563	117	20122
08.563	151	20131
08.564	2	20091
08.564	32	20101
08.564	91	20112
08.564	97	20121
08.564	68	20132
08.564	74	20141
08.565	26	20092
08.565	74	20102
08.565	88	20111
08.565	113	20122
08.565	89	20131
08.566	28	20091
08.566	149	20101
08.566	110	20112
08.566	177	20121
08.566	105	20132
08.566	173	20141
08.567	66	20092
08.567	138	20102
08.567	186	20111
08.567	107	20122
08.567	170	20131
08.568	20	20091
08.568	114	20101
08.568	92	20112
08.568	119	20121
08.568	90	20132
08.568	128	20141
08.569	11	20092
08.569	67	20102
08.569	108	20111
08.569	113	20122
08.569	120	20131
08.570	46	20092
08.570	71	20102
08.570	90	20111
08.570	75	20122
08.570	106	20131
08.571	34	20091
08.571	92	20101
08.571	68	20112
08.571	118	20121
08.571	60	20132
08.571	124	20141
08.572	17	20092
08.572	50	20102
08.572	33	20111
08.572	44	20122
08.572	75	20131
08.573	24	20112
08.573	34	20121
08.573	91	20141
08.574	2	20092
08.574	11	20102
08.574	35	20111
08.574	67	20122
08.574	52	20131
08.575	6	20101
08.575	42	20112
08.575	35	20121
08.575	77	20132
08.575	48	20141
08.576	3	20092
08.576	26	20102
08.576	58	20111
08.576	90	20122
08.576	61	20131
08.577	6	20101
08.577	16	20112
08.577	38	20121
08.577	48	20132
08.577	45	20141
08.578	6	20102
08.578	11	20111
08.578	30	20122
08.578	47	20131
08.579	9	20101
08.579	38	20112
08.579	36	20121
08.579	67	20132
08.579	69	20141
08.580	3	20101
08.580	43	20112
08.580	46	20121
08.580	51	20132
08.580	49	20141
08.581	58	20122
08.582	58	20112
08.582	66	20121
08.582	118	20141
08.583	6	20092
08.583	47	20102
08.583	67	20111
08.583	96	20122
08.583	93	20131
08.584	5	20101
08.584	31	20112
08.584	88	20132
08.584	58	20141
08.585	22	20122
08.586	4	20101
08.586	61	20121
08.586	112	20141
08.587	15	20102
08.587	43	20111
08.587	81	20131
08.588	3	20091
08.588	3	20101
08.588	23	20112
08.588	36	20121
08.588	44	20132
08.588	24	20141
08.589	11	20102
08.589	115	20122
08.590	13	20111
08.590	53	20131
08.591	12	20101
08.591	43	20112
08.591	106	20132
08.592	8	20092
08.592	50	20111
08.592	123	20131
08.593	3	20101
08.593	27	20112
08.593	28	20121
08.593	59	20132
08.593	39	20141
08.594	2	20111
08.594	7	20122
08.594	4	20131
08.595	13	20121
08.595	39	20141
08.596	3	20102
08.596	27	20122
08.597	4	20112
08.597	26	20132
08.598	9	20122
08.599	12	20121
08.599	22	20141
08.600	2	20092
08.600	6	20111
08.600	22	20131
08.601	17	20112
08.601	54	20132
08.602	21	20111
08.602	49	20131
08.603	17	20112
08.603	31	20121
08.603	58	20141
08.604	27	20131
08.605	7	20101
08.605	18	20112
08.605	14	20121
08.605	34	20132
08.605	24	20141
08.606	6	20131
08.607	12	20132
08.609	1	20132
08.609	1	20141
08.610	1	20121
08.610	5	20132
08.611	24	20122
08.616	3	20141
09.550	58	20091
09.550	65	20101
09.550	28	20112
09.550	38	20121
09.550	13	20132
09.550	23	20141
09.551	50	20092
09.551	67	20102
09.551	79	20111
09.551	17	20122
09.551	22	20131
09.552	22	20112
09.552	32	20121
09.552	21	20132
09.552	20	20141
09.553	6	20092
09.553	15	20102
09.553	20	20111
09.553	18	20122
09.553	19	20131
09.554	22	20101
09.554	39	20112
09.554	37	20121
09.554	19	20132
09.554	23	20141
09.555	12	20092
09.555	26	20102
09.555	26	20111
09.555	16	20122
09.555	13	20131
09.556	22	20101
09.556	19	20112
09.556	25	20121
09.556	16	20132
09.556	14	20141
09.557	23	20092
09.557	15	20102
09.557	17	20111
09.557	28	20122
09.557	19	20131
09.558	18	20091
09.558	39	20101
09.558	26	20112
09.558	28	20121
09.558	23	20132
09.558	24	20141
09.559	11	20092
09.559	31	20102
09.559	25	20111
09.559	29	20122
09.559	17	20131
09.560	20	20092
09.560	36	20102
09.560	40	20111
09.560	27	20122
09.560	30	20131
09.561	18	20101
09.561	20	20112
09.561	31	20121
09.561	28	20132
09.561	26	20141
09.562	35	20092
